"";"TournamentName";"TournamentStart";"TournamentEnd";"maxParticipants";"TournamentCountry";"TournamentPostalCode";"TournamentCity";"TournamentStreet";"TournamentPlace";"Rank";"TeamName";"TeamCountry";"TeamCity";"nParticipants";"TournamentID";"TournamentLongitude";"TournamentLatitude";"nParticipations";"TeamID";"TeamLongitude";"TeamLatitude"
"2581";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";10;"Amazonenkinder";"Deutschland";"Jena";15;189;12,3866982;51,2896989;34;12;11,5879359;50,9281717
"2582";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";10;"Pink Pain";"Deutschland";"Darmstadt";20;190;7,17908785;51,2523273;68;333;8,651177;49,872775
"2583";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";11;"Hobbiz";"Deutschland";"Heidelberg";20;190;7,17908785;51,2523273;54;175;8,694724;49,4093582
"2584";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";11;"Affen mit Waffen";"Deutschland";"Sulzbach-Rosenberg";15;189;12,3866982;51,2896989;36;7;11,7470259;49,4992468
"2585";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";12;"Problemkinder";"Deutschland";"Stuttgart";15;189;12,3866982;51,2896989;13;344;9,1800132;48,7784485
"2586";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";12;"Die Kuhdorf-Vereinigung";"Deutschland";"Liebenscheid";20;190;7,17908785;51,2523273;18;86;8,094925;50,6951129
"2587";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";13;"Jugglers Jugg Academy";"Deutschland";"Halle Saale";15;189;12,3866982;51,2896989;7;225;11,9705452;51,4825041
"2588";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";13;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";20;190;7,17908785;51,2523273;34;378;7,6251879;51,9625101
"2589";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";14;"Jugg - the Ripper";"Deutschland";"Hagen";20;190;7,17908785;51,2523273;16;235;7,4727227;51,357862
"2590";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";14;"Leipziger PartyhÃÂ¤nde";"Deutschland";"Leipzig";15;189;12,3866982;51,2896989;3;269;12,3810549;51,3391827
"2591";"2. Leipziger JuggernÃÂ¤chte";2016-07-08 18:00:00;2016-07-10 17:00:00;16;"Deutschland";"04279";"Leipzig";"Goethesteig 2";"Leipzig";15;"Die Goldenen Reiter";"Deutschland";"Dresden";15;189;12,3866982;51,2896989;3;78;13,7712517966471;51,09316395
"2592";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";15;"Juggernauts";"Deutschland";"NÃ¼rnberg";20;190;7,17908785;51,2523273;40;214;12,9118642;48,3619187
"2593";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";16;"Dropkick Cologne";"Deutschland";"KÃ¶ln";20;190;7,17908785;51,2523273;4;102;6,959974;50,938361
"2594";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";17;"Cervisia Ultima";"Deutschland";"Duisburg";20;190;7,17908785;51,2523273;35;53;6,759562;51,434999
"2595";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";18;"Chimaera Brunsviga";"Deutschland";"Braunschweig";20;190;7,17908785;51,2523273;34;56;10,5252669;52,2639962
"2596";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";19;"Jugger-Haufen Bochum 2";"Deutschland";"Bochum";20;190;7,17908785;51,2523273;11;203;7,1401155;51,4716282
"2597";"4. Bergische Meisterschaft";2016-07-08 18:00:00;2016-07-10 16:00:00;20;"Deutschland";"42285";"Wuppertal";"Oberbergische Strasse 91";"Wuppertal";20;"Aixcalibur";"Deutschland";"Aachen";20;190;7,17908785;51,2523273;2;11;6,083862;50,776351
"2598";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";1;"Living Undeads";"Deutschland";"Hannover";10;191;9,40726660821985;54,7819698;52;271;9,7385532;52,3744779
"2599";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";2;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";10;191;9,40726660821985;54,7819698;33;430;10,000654;53,550341
"2600";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";3;"Victim";"Deutschland";"Rethwisch";10;191;9,40726660821985;54,7819698;43;452;10,4447553;53,7828378
"2601";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";4;"Fischkoppkrieger";"Deutschland";"Kiel";10;191;9,40726660821985;54,7819698;42;119;10,1371858;54,3216753
"2602";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";5;"Nordische Sport Amatuere (NSA)";"Deutschland";"Flensburg";10;191;9,40726660821985;54,7819698;12;311;9,4333264;54,7833021
"2603";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";6;"Fischkoppkrieger 2";"Deutschland";"Kiel";10;191;9,40726660821985;54,7819698;5;120;10,1371858;54,3216753
"2604";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";7;"Kamikaze Eulen";"Deutschland";"Rethwisch";10;191;9,40726660821985;54,7819698;38;242;10,4447553;53,7828378
"2605";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";8;"Keiler";"Deutschland";"Oldenburg";10;191;9,40726660821985;54,7819698;22;245;8,2146017;53,1389753
"2606";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";9;"BlutgrÃÂ¤tsche";"Deutschland";"LÃ¼beck";10;191;9,40726660821985;54,7819698;25;46;10,684738;53,866444
"2607";"1. Flensburger Nordstern Turnier";2016-07-09 10:00:00;2016-07-10 16:00:00;12;"Deutschland";"24937";"Flensburg";"Westerallee 49";"Sportplatz des PSV";10;"Out of Order";"Deutschland";"Rethwisch";10;191;9,40726660821985;54,7819698;8;318;10,4447553;53,7828378
"2608";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";1;"Setanta";"Ireland";"Dublin";22;193;10,0316818;53,5957328;9;386;-6,2602731;53,3497645
"2609";"1. Berlin Masters der Kinder";2016-07-16 10:00:00;2016-07-16 18:00:00;8;"Deutschland";"10965";"Berlin";"Columbiadamm 111";"VereinsgelÃ¤nde der Turngemeinde in Berlin 1848 e.V.";1;"Rigor Mortis Kids";"Deutschland";"Berlin";3;192;13,4079108;52,4826748;1;363;13,3888599;52,5170365
"2610";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";2;"HaWu AllstarZ";"Deutschland";"Gevelsberg";22;193;10,0316818;53,5957328;13;171;7,3401575;51,3213173
"2611";"1. Berlin Masters der Kinder";2016-07-16 10:00:00;2016-07-16 18:00:00;8;"Deutschland";"10965";"Berlin";"Columbiadamm 111";"VereinsgelÃ¤nde der Turngemeinde in Berlin 1848 e.V.";2;"Anima Draconis";"Deutschland";"Berlin";3;192;13,4079108;52,4826748;2;16;13,3888599;52,5170365
"2612";"1. Berlin Masters der Kinder";2016-07-16 10:00:00;2016-07-16 18:00:00;8;"Deutschland";"10965";"Berlin";"Columbiadamm 111";"VereinsgelÃ¤nde der Turngemeinde in Berlin 1848 e.V.";3;"Indiwi e V Kinderteam";"Deutschland";"Berlin";3;192;13,4079108;52,4826748;1;187;13,3888599;52,5170365
"2613";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";3;"Victim";"Deutschland";"Rethwisch";22;193;10,0316818;53,5957328;43;452;10,4447553;53,7828378
"2614";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";4;"Skull!";"Deutschland";"Berlin";22;193;10,0316818;53,5957328;36;393;13,3888599;52,5170365
"2615";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";5;"Falco jugger";"Deutschland";"Berlin";22;193;10,0316818;53,5957328;53;112;13,3888599;52,5170365
"2616";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";6;"GrÃÂ¼nanlagen Guerilla";"Deutschland";"Berlin";22;193;10,0316818;53,5957328;29;160;13,3888599;52,5170365
"2617";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";7;"Torpedo Tortuga";"Deutschland";"Hamburg";22;193;10,0316818;53,5957328;15;436;10,000654;53,550341
"2618";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";8;"Nordlichter";"Deutschland";"Hamburg";22;193;10,0316818;53,5957328;1;312;10,000654;53,550341
"2619";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";9;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";22;193;10,0316818;53,5957328;33;430;10,000654;53,550341
"2620";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";10;"Fischkoppkrieger";"Deutschland";"Kiel";22;193;10,0316818;53,5957328;42;119;10,1371858;54,3216753
"2621";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";11;"Torpedo Kopflos";"Deutschland";"Hamburg";22;193;10,0316818;53,5957328;6;435;10,000654;53,550341
"2622";"22. Hamburger Meisterschaft";2016-07-16 10:00:00;2016-07-17 16:30:00;24;"Deutschland";"22303";"Hamburg";"SaarlandstraÃe";"Stadtpark KrÃ¤henwiese / Rugby GelÃ¤nde FC St. Pauli";12;"Moonwalk to Pluto";"Deutschland";"GÃ¶ttingen";22;193;10,0316818;53,5957328;22;296;9,9352051;51,5327604
